STAR:010,2,TD5,RW04,TUDRI,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,TD5,RW04,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TD5,RW04,D194I,UN,P,C,EY  ,R,   ,CF, ,PTG,UN,D, ,      ,1939,0091,2190,0070, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TD5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TD6,RW22,TUDRI,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,TD6,RW22,PTG,UN,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TD6,RW22,D068J,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TD6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D04,D191I,D191I,UN,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,05000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,D191I,D208J,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,2082,0095,3090,0020, ,01850,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,D191I,FF04,UN,P,C,EE  , ,   ,CF, ,PTG,UN,D, ,      ,2184,0060,0380,0030, ,01850,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D04, ,FF04,UN,P,C,E  F, ,   ,IF, ,PTG,UN,D, ,      ,2184,0060,    ,    , ,01850,     ,05000, ,   ,    ,   ,PTG,UN,D, , ,0, ,S;
APPCH:030,D,D04, ,MD04,UN,P,C,E  M, ,   ,CF, ,PTG,UN,D, ,      ,2180,0039,0380,0021, ,01162,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0390,    ,+,01162,     ,     , ,   ,    ,   , , , , , ,0, ,S;
