I
1100 Version - data cycle 1911, build 20250921, metadata AwyXP1100. FMS
  FIM K2  3 TWINE K2 11 N 1  55   0 V518
  FIM K2  3 VAZCU K2 11 N 1  60   0 V386
  FIM K2  3 ZUWNI K2 11 N 1  95   0 V299
FIMUV K2 11 JENSA K2 11 N 2 180 450 Q138
FINBO CY 11 TWIGY K1 11 N 2 180 450 J599
FINER K2 11 FOWND K2 11 N 2 180 450 Q3
FINER K2 11 FRFLY K1 11 N 2 180 450 Q3
FINIT  K 11 LEOES  K 11 N 1 150   0 L456-L461
FINIT  K 11 SCOOR  K 11 N 1 150   0 L456-L461
FINKS K6 11 KERRE K6 11 N 2 180 450 J213
FINKS K6 11 SEALZ K6 11 N 2 180 450 J213
FINUT K1 11 TUFFY K1 11 N 2 180 450 Q156
FINUT K1 11 WEDAK K1 11 N 2 180 450 Q148
FINUT K1 11 ZAXUL K1 11 N 2 180 450 Q148-Q156
FIPEK  K 11 HELAX  K 11 N 1   0 600 Y355
FIPEK  K 11 PUYYA  K 11 N 1   0 600 Y355
FIPES  K 11 KARTR K7 11 N 2 180 450 Q81
FIPES  K 11 THMPR K7 11 N 2 180 450 Q81
FIPSS K2 11 HYGEN K2 11 N 1 160   0 V85
FIPSU PA 11 PESGE PA 11 N 1  84 175 T227
FIRES PH 11 HOKLA PH 11 N 1 130   0 V20
FIRES PH 11 JESSI PH 11 N 1  80   0 V23
FISCH K2 11 JERID K2 11 N 1 102   0 V197
FISHO K7 11 ILBEE K7 11 N 2 180 450 Q75
FISHO K7 11 ISUZO K7 11 N 2 180 450 Q93
FISHO K7 11 QUIWE K7 11 N 2 180 450 Q93
FISHO K7 11 SHRIL K7 11 N 2 180 450 Q75
FISIN K3 11 YUGYY K3 11 N 1  48   0 V218
  FIS K7  2 CANOA K7 11 N 1  20 450 B646
  FIS K7  2 JOVCU K7 11 N 1  20 450 B646
  FIS K7  2 MAXIM K7 11 N 1  30 450 G765
FISTY K4 11 MUSHE K4 11 N 1  40   0 V566
FISTY K4 11 WRACK K4 11 N 1   0   0 V566
FITGA K1 11 NORMY K1 11 N 1 120   0 V120
FITGA K1 11 WINIM K1 11 N 1 120   0 V120
FITRE K6 11 KERRI K6 11 N 1  41   0 V167
FITTZ K7 11 PEECH K7 11 N 1  24   0 V323
FITUN K2 11 HALLE K2 11 N 1 110   0 V452
FIVZE  K 11 KOZIK  K 11 N 1   0   0 L375-L435
FIVZE  K 11 TARMO  K 11 N 1   0   0 M597
FIWWI PA 11 JEGTU PA 11 N 1  80   0 T229-V531
FIXUS K6 11 WELTI K6 11 N 1  40   0 V252
FIZEL  P 11 FLITY  P 11 N 1  55   0 R578
FIZEL  P 11 FOMAS  P 11 N 1  55   0 R578
FIZZL K2 11 GARDD K2 11 N 2 180 450 Q74
FIZZL K2 11 PIIXR K2 11 N 2 180 450 Q96
FIZZL K2 11 ZAINY K2 11 N 2 180 450 Q74
  FJC K6  3 BEERS K6 11 N 1  50   0 T221-V149
  FJC K6  3   JFK K6  3 N 2 180 450 J146
  FJC K6  3 LIZZI K6 11 N 1  30   0 V6
  FJC K6  3   MIP K6  3 N 2 180 450 J146
  FJC K6  3 RACKI K6 11 N 1  40   0 V613
  FJC K6  3 SCOUP K6 11 N 1  35   0 V162
  FJC K6  3 SLATT K6 11 N 1  40   0 V6
  FJC K6  3 TROXL K6 11 N 1  30 175 T221
  FJS K2  3 BAYTS K1 11 N 1 100   0 V121-V495
  FJS K2  3 FOLDS K2 11 N 1 100   0 V23
  FJS K2  3 GRENA K2 11 N 1 120   0 V287
  FJS K2  3 ZUNAS K2 11 N 1 100   0 V23
  FKL K6  3 MERCY K6 11 N 1  35   0 V115
  FKN K6  3 DRONE K7 11 N 1  20   0 V266
  FKN K6  3 GUMBE K7 11 N 1  26   0 V66
  FKN K6  3 JIMAR K7 11 N 2 180 450 J207
  FKN K6  3 KATZN K6 11 N 2 180 450 J79
  FKN K6  3 MAZON K6 11 N 1  20   0 V266
  FKN K6  3   TYI K7  3 N 1  20   0 V189
  FKN K6  3   TYI K7  3 N 2 180 450 J79
  FKN K6  3 WAIKS K6 11 N 1  30   0 V189-V260
FLAAK K1 11 TWISP K1 11 N 2 240 450 J505
FLACK K3 11 KASBE K3 11 N 1  47   0 V17
FLACK K3 11 KRIER K3 11 N 1  50   0 V234
FLAMO  K 11 GUICE  K 11 N 1 150   0 L461
FLAPE K6 11 OSSER K6 11 N 1  30   0 V46
FLASK K6 11 REAVS K6 11 N 2 180 410 J48
FLATT K4 11 SHALO K4 11 N 1  52   0 V14
FLATT K4 11 WINNS K4 11 N 1  80   0 V14
FLECH K4 11 FOYER K4 11 N 1  30   0 V77
FLECH K4 11 NEADS K4 11 N 1  38   0 V77
FLECK K4 11 GEENI K4 11 N 1  40   0 V62
FLENR K6 11 HILTO K6 11 N 1  64   0 V53
FLENR K6 11 RISTE K5 11 N 1  64   0 V53
FLESH K4 11 ZETEG K4 11 N 1  22   0 V71
FLEXX  P 11 GITLE  P 11 N 1   0   0 R585
  FLG K2  3 CADDU K2 11 N 2 180 450 J8
  FLG K2  3 FRISY K2 11 N 1 115   0 V572
  FLG K2  3   GUP K2  3 N 2 180 450 J8
  FLG K2  3 HIPPI K2 11 N 2 230 400 J10
  FLG K2  3 KACEE K2 11 N 1 110   0 V291
  FLG K2  3 OATES K2 11 N 1 105   0 V327
  FLG K2  3   RSK K2  3 N 2 180 400 J10
  FLG K2  3 TAWNE K2 11 N 1 101   0 V291
FLIBB K6 11 YODER K6 11 N 1  25   0 V16-V374
FLIER K2 11 FOUTZ K2 11 N 1  80   0 V66
FLIES K4 11 FRUGG K4 11 N 1  38   0 V358
FLINY MY 11 HAANA MY 11 N 1  30   0 BR10L
FLIPS PA 11 TOKEE PA 11 N 1  63 175 T269
FLIPS PA 11 UDENE PA 11 N 2 180 450 J195
FLIPS PA 11 WIBTA PA 11 N 1  75   0 V311
FLIRT K6 11 HYPER K6 11 N 2 180 320 J6
FLIRT K6 11 KIPPI K6 11 N 2 220 450 J110
FLIRT K6 11 PENSY K6 11 N 2 220 450 J110
FLIRT K6 11 SAAME K6 11 N 2 180 320 J6
FLITT PH 11 MYNAH PH 11 N 1  30   0 V11
FLITY  P 11 FOOTS  P 11 N 1  55   0 R578
  FLL K7  3 DEKAL  K 11 N 1  60   0 BR22V-BR57V
  FLL K7  3 MRLIN K7 11 N 1  60   0 BR68V
  FLL K7  3   PBI K7  3 N 1  20   0 V3
  FLL K7  3 TURBO  K 11 N 1  20   0 BR70V
  FLM K5  3 DACOS K5 11 N 2 180 450 J43
  FLM K5  3 GBEES K5 11 N 2 180 450 J134
  FLM K5  3 HAFTU K5 11 N 1  33   0 V44
  FLM K5  3 HICKI K5 11 N 2 180 450 J24
  FLM K5  3   HNN K6  3 N 2 180 450 J134
  FLM K5  3   HVQ K6  3 N 2 180 450 J24
  FLM K5  3 NOUNS K5 11 N 1  28   0 V517
  FLM K5  3   ROD K5  3 N 2 180 450 J43
  FLM K5  3 SADDL K5 11 N 1  30   0 V57
  FLM K5  3 SPROW K5 11 N 1  35   0 V339
FLOAT K6 11 KATVE K6 11 N 1  40   0 V276
  FLO K7  3 CLETA K7 11 N 1  20   0 V259
  FLO K7  3 COPEL K7 11 N 1  20   0 V259
  FLO K7  3 DUTEE K7 11 N 1  20   0 V157-V3
  FLO K7  3 DWYTE K7 11 N 2 180 450 J4
  FLO K7  3 IDEBE K7 11 N 1  20   0 V3
  FLO K7  3 JONAP K7 11 N 1  20   0 V139
  FLO K7  3 LARDS K7 11 N 1  20   0 V56
  FLO K7  3 NUTAL K7 11 N 1  40   0 V437
  FLO K7  3   SAV K7  3 N 2 240 450 J207
  FLO K7  3 STUKK K7 11 N 2 310 450 J207
  FLO K7  3 TROCK K7 11 N 1  23   0 V157-V56
  FLO K7  3 TUBAS K7 11 N 2 180 450 J55
FLOOD K2 11 PAKMN K2 11 N 1  90   0 V244
FLOOD K2 11 RODDY K2 11 N 1 160   0 V244
FLOOD K2 11 RODDY K2 11 N 2 180 450 J28
FLOOD K2 11 ZAROS K2 11 N 2 180 450 Q128
FLOOR K6 11 LIDLE K6 11 N 1  30   0 V145
FLOOR K6 11 WEEPY K6 11 N 1  30   0 V145
FLOPS K7 11 FOZZY K7 11 N 2 260 450 J51
FLOPS K7 11 TUBAS K7 11 N 2 260 450 J51
FLORS K7 11 SALMS K7 11 N 2 180 450 J118
FLOSI K6 11 HELON K6 11 N 1  55   0 V213-V249
FLOSI K6 11 JEFFF K6 11 N 2 180 450 J6
FLOSI K6 11 WEETS K6 11 N 2 180 450 J6
FLOSS K3 11 LASKI K3 11 N 1  50   0 V132
FLOSS K3 11 WAIVE K3 11 N 1  33   0 V10-V132-V234-V502
FLOSS K3 11 WILSY K3 11 N 1  50   0 V77
FLOYD K4 11 SHOES K4 11 N 1  51   0 V14
FLRDA  K 11 FRRAM  K 11 N 1   0 600 Y309
FLRDA  K 11 ROWSY  K 11 N 1   0 600 Y309
FLUEN K2 11 MERRI K2 11 N 1  67   0 T257-V27
FLUEN K2 11 PLYAT K2 11 N 1  68 175 T257
FLUKY K6 11 HANEY K6 11 N 1  26   0 V223-V375
FLUPS  K 11 GALVN  K 11 N 1   0   0 L375-L435
FLUPS  K 11 JAINS  K 11 N 1   0   0 L375-L435
FLUPS  K 11 SUMRS  K 11 N 1  55 600 M204
FLUTE  K 11 NAROW  K 11 N 1 150   0 L456-L461
FLUTE  K 11 SCOOR  K 11 N 1 150   0 L456-L461
FLUTY K2 11 SELPE K2 11 N 1  65   0 V62
  FLW K2  3 OHIGH K2 11 N 1  90   0 V485
  FLW K2  3 REDDE K2 11 N 1  70   0 V485
FLYBY K2 11 FRIHO K2 11 N 2 180 450 J13
  FMG K2  3 CHIME K2 11 N 1 100   0 V105-V564
  FMG K2  3 COLOM K2 11 N 2 180 450 J32
  FMG K2  3 FITUN K2 11 N 1 110   0 V452
  FMG K2  3 GASSI K2 11 N 2 190 450 J7
  FMG K2  3 GENNE K2 11 N 2 180 450 J7
  FMG K2  3 HIXUP K2 11 N 1 103 175 T331
  FMG K2  3 HUYJO K2 11 N 1 130   0 V113-V28
  FMG K2  3   LLC K2  3 N 2 180 450 J32-J94
  FMG K2  3 NICER K2 11 N 1 103   0 V113
  FMG K2  3 OHOSO K2 11 N 1 100   0 V32
  FMG K2  3 PYRAM K2 11 N 1 110   0 V165
  FMG K2  3 PYRAM K2 11 N 2 180 450 J5
  FMG K2  3 RYANN K2 11 N 2 180 450 J92
  FMG K2  3   SWR K2  3 N 1 130   0 V6
  FMG K2  3 TILTS K2 11 N 2 180 450 J5
  FMG K2  3 TRUCK K2 11 N 1 116 175 T331
  FMG K2  3 VERDI K2 11 N 1 115   0 V200-V392
  FMG K2  3 WADDS K2 11 N 1 103   0 V6
  FMG K2  3 WNDEL K2 11 N 2 180 450 J92
  FMG K2  3 YARKU K2 11 N 1 130   0 V165
FNNDA K2 11 SHIVA K2 11 N 2 180 450 Q168
  FNT K5  3 DABJU K5 11 N 2 180 450 J36-J68
  FNT K5  3 DEWIT K5 11 N 2 180 450 J547-J94
  FNT K5  3 HOCKE K5 11 N 2 180 450 Q824
  FNT K5  3 KATTY K5 11 N 1  30 175 T781
  FNT K5  3 OWOSO K5 11 N 1  30   0 V450
  FNT K5  3 TANKO CY 11 N 2 180 450 Q818-Q822
  FNT K5  3 URSSA K5 11 N 1  25 175 T616
FOBIN K7 11 LINEY K7 11 N 2 180 450 Q93
FOBRO K2 11 HIVEG K2 11 N 1 120   0 V287
FOBRO K2 11 KLAMA K1 11 N 1 120   0 V287
FOCEY K7 11 GESTS K7 11 N 1  40   0 V115
FODAN K5 11 PRUDE K5 11 N 1  40   0 V5
FODAN K5 11 SHIRT K5 11 N 1  40   0 V5
FODED  K 11 HAGIT  K 11 N 1   0 600 Y308
FODED  K 11 MADIZ  K 11 N 1   0 600 Y308
  FOD K3  3 BABYA K3 11 N 1  30   0 V100
  FOD K3  3 HOXIV K3 11 N 1  30   0 V456
  FOD K3  3 KADCO K3 11 N 1  30   0 V138-V505
  FOD K3  3 KATES K3 11 N 2 180 450 J94
  FOD K3  3   ONL K3  3 N 2 180 450 Q122
  FOD K3  3 ROYOV K3 11 N 1  30   0 V505
  FOD K3  3 SEKDE K3 11 N 1  30   0 V100
  FOD K3  3 SIMJI K3 11 N 1  44   0 V462
  FOD K3  3 SIMJI K3 11 N 2 180 450 J82
  FOD K3  3 VAYUB K3 11 N 1  39   0 V138
  FOD K3  3 VIGGR K3 11 N 2 180 450 J82-J94
FOGBA K3 11 LAMBE K1 11 N 1  70   0 V465
FOGID PA 11 VULHO PA 11 N 1  52 175 T266
FOGID PA 11 YICAX PA 11 N 1  45 175 T266
FOGLE K2 11 SAYKA K2 11 N 1 116   0 V263-V389
FOGLE K2 11 WATGU K2 11 N 1 116   0 V263
FOILS K4 11 RYTHM K4 11 N 1  20   0 V9
FOILS K4 11 ZYDCO K4 11 N 1  20   0 V9
FOLAR PA 11 ZIBVI PA 11 N 1  50   0 V438
FOLDS K2 11 HOMEG K2 11 N 1 104 175 T263
FOLDS K2 11 KENDL K2 11 N 1  69 175 T263
FOLDS K2 11 SHATA K2 11 N 1 100   0 V23
FOLLE  K 11 JEFFO  K 11 N 1   0   0 L450-R763
FOLLE  K 11 PRRDO  K 11 N 1   0   0 G504
FOLSO K7 11 MASHA K7 11 N 1  30   0 V49
FONDE  K 11 OWENZ  K 11 N 1  60   0 L454-L455-L457-L459
FONIA K3 11 JEKOK K3 11 N 1  40 175 T331
FONIA K3 11 UNCUP K3 11 N 1  60   0 V430
FONIX K3 11 KIVDE K3 11 N 1  29   0 V502
FONNA K1 11 HOSTS K1 11 N 1 110   0 V500
FONNA K1 11 PIYID K1 11 N 1 120   0 V269
FONNA K1 11 POTSY K1 11 N 1 110   0 V500
FONPO K7 11 KROVE K7 11 N 1  70   0 V56
FONTI K5 11 IMPER K3 11 N 1  26   0 V238
FONUG  P 11 HOPPY PG 11 N 1  50 600 A450
FONUG  P 11 SNAPP PG 11 N 1  60 600 A337
FONUG  P 11 STINE PG 11 N 1  50 600 A450
FORAN K2 11 GRINT K2 11 N 1  94   0 V291
FORAT PA 11 KATAT PA 11 N 1 100   0 V319
FORAT PA 11 MALAS PA 11 N 1 100   0 V319
FORAX PA 11 NONDA PA 11 N 1  84 175 T223
FORBI K3 11 POVNY K3 11 N 1  56   0 V71
FORCE K5 11 YAVUS K5 11 N 1  26   0 V96
FORDS K3 11 REVEE K3 11 N 1  43   0 V159
FOREV K7 11 JOVNA K7 11 N 1  35   0 V49
FORMS K7 11 KNITS K7 11 N 1  75   0 V267
FORNI K7 11 MALET K7 11 N 1  40   0 V3
FORNI K7 11 OAKIE K7 11 N 1  40   0 V3
FORNL K7 11 SURFN K7 11 N 1  20   0 BR62V
FORPE K2 11 IZTIR K2 11 N 1 130   0 V190
FORPE K2 11 TEDDI K2 11 N 1 130   0 V190
FORST K7 11 GHANN K7 11 N 1   0   0 M331
FORST K7 11 JOSES  K 11 N 1   0 600 Y586
FORST K7 11 ROSEA  K 11 N 1   0   0 M331
FORTL K7 11 SWAGS K7 11 N 1  23   0 V7
FORTS K6 11 HUBBS K6 11 N 2 180 450 J61
FORTT K6 11 OGESY K6 11 N 2 180 230 J220
FOSAS  K 11 HELAX  K 11 N 1   0 600 Y355
FOSAS  K 11 RENAH  K 11 N 1   0 600 Y355
FOSER K6 11 PROSE K6 11 N 1  50   0 V375
FOSIN K4 11 TURNN K4 11 N 2 180 450 J58
FOSTI K1 11 LANKE K1 11 N 1  60   0 V182
FOSTY K6 11 HEFTY K6 11 N 1  25   0 V16-V3
FOSTY K6 11 JEWIT K6 11 N 1  25   0 V16-V3
FOSUL K7 11 KEYSE K7 11 N 1  50   0 V16
FOSUL K7 11 WAKEE K7 11 N 1  50   0 V16
FOSUP K3 11 KUMDE K3 11 N 1  36   0 V177
FOSYU K6 11 SMAIR K6 11 N 1  54   0 T705-V196
  FOT K2  3 FOYTE K2 11 N 1  60   0 V494
  FOT K2  3 JENNI K2 11 N 1 130   0 V494
  FOT K2  3 SEGVE K2 11 N 1  30   0 V27
  FOT K2  3 TOYEE K2 11 N 1  60   0 V195
  FOT K2  3 TUNGS K2 11 N 1  40   0 V27
FOTTY K2 11 KIMBL K2 11 N 1 140   0 V361-V421
FOUNT K5 11 GHATS K5 11 N 2 180 450 J42
FOUNT K5 11 TONIO K5 11 N 2 200 350 J42
FOUNT K5 11 YOCKY K5 11 N 2 180 450 J43
FOURS K1 11 ONECI K1 11 N 1  70   0 V247
FOWEE  K 11 FOXID  K 11 N 1   0 600 Y261-Y308-Y586-Y589
FOWEE  K 11 JUNUR K7 11 N 1  60   0 BR49V
FOWEE  K 11 LUCSS MY 11 N 1  70 450 B646-BR49V
FOWEE  K 11 SKIPS K7 11 N 1  50   0 A301
FOWEE  K 11 ZEUSS  K 11 N 1   0 600 Y325
FOWEE  K 11 ZOLLA  K 11 N 1 100   0 A301
FOXEX K5 11 WELKO K5 11 N 1  40   0 V271
FOXID  K 11 MADIZ  K 11 N 1   0 600 Y261-Y308-Y586-Y589
FOYDE K3 11 WOTVI K3 11 N 1  30   0 V138
FOYDE K3 11 YESUR K3 11 N 1  35   0 V67
FOYER K4 11 TEYUV K4 11 N 1  29   0 V77
FOYTE K2 11 SEVLY K2 11 N 1  60   0 V494
FOZZY K7 11 SAMMB K7 11 N 2 180 450 J208
FOZZY K7 11 ZITTO K6 11 N 2 180 450 J208
  FQF K2  3 BINBE K2 11 N 1 100   0 V134
  FQF K2  3 FIPSS K2 11 N 1 160   0 V85
  FQF K2  3   GLD K3  3 N 2 180 450 J80
  FQF K2  3   HBU K2  3 N 2 180 450 J10-J128
  FQF K2  3   HCT K3  3 N 2 180 450 J128
  FQF K2  3 HOHUM K2 11 N 1  90   0 V95
  FQF K2  3 HOKER K2 11 N 1  80   0 V160
  FQF K2  3 HUNTN K2 11 N 1  85   0 V366
  FQF K2  3   LBF K3  3 N 2 180 450 J10
  FQF K2  3 LIMEX K2 11 N 1  85   0 V148
  FQF K2  3 LUFSE K2 11 N 1  90   0 V389
  FQF K2  3   MCK K3  3 N 2 180 450 J44
  FQF K2  3   OCS K1  3 N 2 220 450 J20-J52
  FQF K2  3   PUB K2  3 N 2 180 450 J17
  FQF K2  3 QUAIL K2 11 N 2 180 450 J20-J52
  FQF K2  3 SIGNE K2 11 N 1  88   0 V160
  FQF K2  3 TOMSN K2 11 N 2 180 450 J56
  FQF K2  3 VIMPY K2 11 N 2 230 450 J13-J44
  FQM K6  3 DDUBS K6 11 N 2 180 330 J584
  FQM K6  3 DIANO K6 11 N 1  40   0 V164
  FQM K6  3 GUYED K6 11 N 1  40   0 V31
  FQM K6  3 MEGSS K6 11 N 2 180 310 J584
  FQM K6  3 MUNCI K6 11 N 1  45   0 V188-V226
  FQM K6  3 NOSEE K6 11 N 1  40   0 V576
  FQM K6  3 ORDMO K6 11 N 1  45 175 T216
  FQM K6  3   SFK K6  3 N 1  40   0 V164
  FQM K6  3 TRUER K6 11 N 1  40   0 V188
  FQM K6  3 TWIIN K6 11 N 1  43   0 V423
  FQM K6  3 WATSO K6 11 N 1  38   0 V31
  FQM K6  3 ZAGTI K6 11 N 1  40   0 T216-V576-V58
  FQM K6  3 ZIMEL K6 11 N 1  45   0 V226
FRACA K3 11 PEABO K3 11 N 2 220 450 J110
  FRA K2  3 CAINS K2 11 N 1 143   0 V230
  FRA K2  3 COGOL K2 11 N 1  85   0 V459
  FRA K2  3 GENNE K2 11 N 2 180 450 J7
  FRA K2  3   HNW K2  3 N 1  85   0 V332
  FRA K2  3 ISESY K2 11 N 1  55   0 V230
  FRA K2  3 REBRG K2 11 N 2 180 450 J7
  FRA K2  3 SIBOC K2 11 N 1  57   0 V459
FRAKS K4 11 IDLUY K4 11 N 1  30   0 V256
FRAKS K4 11 LOMAC K4 11 N 1  30   0 V256-V73
FRAKS K4 11 WAKOP K3 11 N 1  40   0 V73
FRAME K2 11 LATON K2 11 N 1  60   0 V23
FRAME K2 11 NTELL K2 11 N 1  20 175 T331
FRANC K3 11 OCTAM K3 11 N 1  30   0 V12
FRANK K4 11 RYTHM K4 11 N 1  20   0 V70
FRATT  K 11 PANMO  K 11 N 1   0   0 M525
FRAUD K7 11 LILLY K7 11 N 1  20   0 V35
FREDI PH 11 REXIE PH 11 N 1 280   0 V17
FREDI PH 11 STAIT PH 11 N 1 170   0 V17
FREED K3 11 HIBLO K3 11 N 1  30   0 V505
FREES K2 11 GETER K2 11 N 1  60   0 V25-V27
FREES K2 11 NACKI K2 11 N 1  49 175 T257
FREEZ K7 11 SUNET K7 11 N 1  71   0 V222
FREON K7 11 HENBY K6 11 N 1  50   0 V222
FREON K7 11 PROVE K7 11 N 1  43   0 V45
FREON K7 11 WILIZ K6 11 N 1  62   0 V45
FRETS K2 11 KAYOH K2 11 N 1  80   0 V283-V372
FRETT K6 11 NATTS K6 11 N 1  65   0 V290
FRETT K6 11 OAKLE K6 11 N 1  80   0 V37
FRETT K6 11 PEEBE K6 11 N 1  80   0 V37
FRIAN K2 11 MOLLY K2 11 N 1 100   0 V611
FRIAR K6 11 SQUAM K6 11 N 2 180 450 J49
FRIDA PA 11 IVANN PA 11 N 1  66   0 T246-V440
FRIDA PA 11 RUNTL PA 11 N 1  85   0 V320
FRIHO K2 11 ZIASE K2 11 N 1  90   0 V263
FRISY K2 11 MAZDA K2 11 N 1 100   0 V572
FRIZN K5 11 HONOS K5 11 N 1 100   0 V171
FRIZN K5 11 SCOTO K5 11 N 1 100   0 V171
FRNKS K7 11 HKUNA K7 11 N 2 180 450 Q108
FRNKS K7 11 IZZEY K7 11 N 2 180 450 Q108
FRNZY K2 11 PUCIT K2 11 N 1 103   0 V21-V235
FRNZY K2 11 REEKA K2 11 N 1 103   0 V21-V235
FROGS K2 11 GOULL K2 11 N 2 180 450 J56
FROGS K2 11 RIDJE K2 11 N 1 160   0 V101
FROGS K2 11 RIDJE K2 11 N 2 180 450 J56
FROSE K6 11 MUDNE K6 11 N 1  30   0 V3-V419
FROSH K2 11 NATIC K2 11 N 1  60   0 V199
FRRAM  K 11 IDOLS  K 11 N 1   0 600 Y309
FRRAM  K 11 JAZZI  K 11 N 1   0 600 Y307
FRRAM  K 11 JRDAN  K 11 N 1   0 600 Y307
FRRDY K7 11 HOLID K7 11 N 1  30   0 V157-V511-V599
FRUGG K4 11 MOGWI K4 11 N 1  38   0 V358
FRYED K4 11 MOCKS K4 11 N 1  21   0 V20
FRYRE K3 11 YUGUL K3 11 N 1  37   0 V120
  FSD K3  3 BILOO K3 11 N 1  36   0 V120
  FSD K3  3 BRAIN K3 11 N 1  34   0 V170
  FSD K3  3 CATID K3 11 N 1  44   0 V462
  FSD K3  3 DOLTS K3 11 N 1  34   0 V148-V80
  FSD K3  3 EYHUX K3 11 N 2 180 450 J45-Q19
  FSD K3  3 FRYRE K3 11 N 1  37   0 V120
  FSD K3  3   GEP K3  3 N 2 180 450 J114
  FSD K3  3 HAYNS K3 11 N 2 180 450 J16
  FSD K3  3   HON K3  3 N 1  37   0 V15
  FSD K3  3 JILRO K3 11 N 1  34   0 V15
  FSD K3  3   OBH K3  3 N 2 180 450 J197
  FSD K3  3   ONL K3  3 N 2 180 450 J114
  FSD K3  3 SECTO K3 11 N 1  37   0 V148
  FSD K3  3 SIMJI K3 11 N 2 180 450 J82
  FSD K3  3 VIVID K3 11 N 2 180 450 J82
  FSD K3  3 VOLGA K3 11 N 1  40   0 V181
  FSD K3  3   YKN K3  3 N 1  34   0 V181
  FSD K3  3 ZOTBY K3 11 N 1  50   0 V170
FSHER K2 11 STANO K2 11 N 1  78   0 V244
  FSM K4  3 AKINS K4 11 N 1  25   0 V532
  FSM K4  3 AWIJE K4 11 N 1  30   0 V74
  FSM K4  3 CHARR K4 11 N 1  45   0 V74
  FSM K4  3 DRANO K4 11 N 1  35   0 V534
  FSM K4  3 FIGGS K4 11 N 1  40   0 V289
  FSM K4  3 HADES K4 11 N 1  20   0 V13
  FSM K4  3 IXEYA K4 11 N 1  29   0 V303-V532
  FSM K4  3 IXNEL K4 11 N 1  34   0 V13
  FSM K4  3 KLEEN K4 11 N 1  35   0 V272
  FSM K4  3   RZC K4  3 N 2 180 450 Q23
  FSM K4  3 UVUZU K4 11 N 1  41   0 V289
  FSM K4  3 ZALDA K4 11 N 2 180 450 Q27
  FST K4  3 AMUKI MM 11 N 2   0   0 J42
  FST K4  3 CAVRN K4 11 N 2 180 450 Q37
  FST K4  3 DOWES K4 11 N 1  50   0 V198
  FST K4  3 FIGMO K4 11 N 2 180 450 J2-J86
  FST K4  3 HOBAN K4 11 N 1  50   0 V222
  FST K4  3 KEMPL K4 11 N 2 180 450 J2-J86
  FST K4  3 LOWGO K4 11 N 2 180 450 J42
  FST K4  3 OHARA K4 11 N 1  45   0 V81
  FST K4  3 OZMOS K4 11 N 1  80   0 V198-V222
  FST K4  3 SHUCK K4 11 N 2 180 450 J138
  FST K4  3 VUYUP K4 11 N 1  90   0 V81
  FTI K2  3 CELAV K2 11 N 1 120   0 V263-V611
  FTI K2  3 ESPAN K2 11 N 2 180 450 J58
  FTI K2  3 FLYBY K2 11 N 2 180 450 J19-J8
  FTI K2  3 HOLSU K2 11 N 1 100   0 V190
  FTI K2  3 KENTO K2 11 N 2 180 450 J18
  FTI K2  3   LBL K3  3 N 2 180 450 J19
  FTI K2  3   ONM K2  3 N 2 180 450 J104
  FTI K2  3   PNH K4  3 N 2 180 450 J58
  FTI K2  3   PUB K2  3 N 2 180 450 J104
  FTI K2  3 RENCO K2 11 N 1 120   0 V190
  FTI K2  3   SAF K2  3 N 1 125   0 V263-V611
  FTI K2  3 TAFOY K2 11 N 1 100   0 V60
  FTI K2  3 TANER K2 11 N 2 270 450 J76
  FTI K2  3   TCC K2  3 N 2 180 450 J76
  FTI K2  3   ZUN K2  3 N 2 210 450 J244
  FTZ K3  3 AUGST K3 11 N 1  26   0 V12
  FTZ K3  3 BSIDE K3 11 N 2 180 450 J187
  FTZ K3  3 FEKRO K3 11 N 1  26   0 V44
  FTZ K3  3 HODGS K3 11 N 1  28   0 V44
  FTZ K3  3 RIVRS K5 11 N 1  27  60 T251
  FTZ K3  3 STITH K3 11 N 1  30   0 V12
  FTZ K3  3 ZAVEL K4 11 N 2 180 450 J180
FUDGE K3 11 WOXEB K3 11 N 1  30   0 V148
FUFQO K1 11 NAXZY K1 11 N 1  95   0 V269
FUFQO K1 11 SAKKO K1 11 N 1  95   0 V269
FULLY K2 11 WUDIR K2 11 N 1 120   0 V210
FUMES  K 11 MEYRA  K 11 N 1   0   0 AR9
FUMES  K 11 NAGGI  K 11 N 1   0   0 AR9
FUNDI  K 11 MCLAW K7 11 N 1  60 450 Y442
FUNKI PH 11 HARPO PH 11 N 1 100   0 V21
FUNKI PH 11 PULPS  P 11 N 1 100   0 V21
FUPGE K7 11 RINSE K7 11 N 1  23   0 V157-V521
FURIX K6 11 MILWO K6 11 N 1 100   0 V12
FURNS K2 11 MITUE K1 11 N 1  47 175 T257
FUSCO K4 11 LOWGO K4 11 N 2 180 450 J15
FUSCO K4 11 UNNOS K2 11 N 2 180 450 Q20
  FUZ K4  3 ADUKE K4 11 N 2 180 450 J58
  FUZ K4  3 ATOKA K4 11 N 2 180 450 J25
  FUZ K4  3 BATIK K4 11 N 2 180 450 J58
  FUZ K4  3 EDNAS K4 11 N 2 180 450 J131
  FUZ K4  3   OKM K4  3 N 2 180 450 J181
  FUZ K4  3 PLATE K4 11 N 2 180 450 J105
  FUZ K4  3 TANBE K4 11 N 2 180 450 J33
  FUZ K4  3   TXK K4  3 N 2 180 450 J131-J42
